participant_id,group,channel,band,signed_relevance,absolute_relevance
sub-41,A+P+,F7,gamma,-0.08468758,0.10356978
sub-41,A+P+,F7,theta,-0.15556282,0.34140483
sub-41,A+P+,F8,alpha,0.004195254,0.12890498
sub-41,A+P+,F8,beta,-0.15101272,0.18116476
sub-41,A+P+,F8,delta,-0.057682633,0.120781645
sub-41,A+P+,F8,gamma,0.02230284,0.110467605
sub-41,A+P+,F8,theta,0.025942156,0.17424741
sub-41,A+P+,Fp1,alpha,-0.11860179,0.19781747
sub-41,A+P+,Fp1,beta,0.0059768935,0.12435112
sub-41,A+P+,Fp1,delta,0.11053409,0.14619876
sub-41,A+P+,Fp1,gamma,-0.077617064,0.11517853
sub-41,A+P+,Fp1,theta,0.049397223,0.11233843
sub-41,A+P+,Fp2,alpha,-0.17448194,0.22445904
sub-41,A+P+,Fp2,beta,0.051193893,0.1542115
sub-41,A+P+,Fp2,delta,0.13470119,0.16195382
sub-41,A+P+,Fp2,gamma,-0.05249198,0.1076962
sub-41,A+P+,Fp2,theta,-0.06271672,0.124683715
sub-41,A+P+,Fz,alpha,-0.07462744,0.14448394
sub-41,A+P+,Fz,beta,-0.06023864,0.11067915
sub-41,A+P+,Fz,delta,-0.0365536,0.13676472
sub-41,A+P+,Fz,gamma,-0.023404604,0.11954165
sub-41,A+P+,Fz,theta,0.1230065,0.17102148
sub-41,A+P+,O1,alpha,-0.18708934,0.22974804
sub-41,A+P+,O1,beta,-0.028555166,0.13106261
sub-41,A+P+,O1,delta,0.09774278,0.14932816
sub-41,A+P+,O1,gamma,-0.30885562,0.35710227
sub-41,A+P+,O1,theta,0.016221808,0.121106274
sub-41,A+P+,O2,alpha,-0.20610315,0.23048656
sub-41,A+P+,O2,beta,-0.056038324,0.15206642
sub-41,A+P+,O2,delta,0.34436283,0.35750467
sub-41,A+P+,O2,gamma,-0.050977644,0.16757877
sub-41,A+P+,O2,theta,0.14173514,0.19049425
sub-41,A+P+,P3,alpha,-0.12154302,0.17828129
sub-41,A+P+,P3,beta,-0.03327237,0.076663725
sub-41,A+P+,P3,delta,0.032043222,0.09607878
sub-41,A+P+,P3,gamma,0.08478714,0.13490699
sub-41,A+P+,P3,theta,0.012340124,0.21034062
sub-41,A+P+,P4,alpha,-0.038083144,0.122769125
sub-41,A+P+,P4,beta,-0.16260111,0.19396488
sub-41,A+P+,P4,delta,0.018737674,0.11589139
sub-41,A+P+,P4,gamma,0.057848595,0.11011903
sub-41,A+P+,P4,theta,-0.014442728,0.19803476
sub-41,A+P+,Pz,alpha,-0.056519,0.16044952
sub-41,A+P+,Pz,beta,-0.022309382,0.07605868
sub-41,A+P+,Pz,delta,-0.07004578,0.12031493
sub-41,A+P+,Pz,gamma,0.029998265,0.08603043
sub-41,A+P+,Pz,theta,-0.12801705,0.17679754
sub-42,A+P+,C3,alpha,-0.0030128912,0.09736466
sub-42,A+P+,C3,beta,0.06585656,0.12340241
sub-42,A+P+,C3,delta,0.17071235,0.19881773
sub-42,A+P+,C3,gamma,-0.049628902,0.09811164
sub-42,A+P+,C3,theta,0.12712006,0.14830816
sub-42,A+P+,C4,alpha,-0.033685416,0.0990449
sub-42,A+P+,C4,beta,-0.041557584,0.114238545
sub-42,A+P+,C4,delta,-0.0059820856,0.11460673
sub-42,A+P+,C4,gamma,0.00339447,0.1527972
sub-42,A+P+,C4,theta,0.13357869,0.17911048
sub-42,A+P+,Cz,alpha,0.072528854,0.14919592
sub-42,A+P+,Cz,beta,0.110213585,0.19246517
sub-42,A+P+,Cz,delta,0.029405251,0.11953117
sub-42,A+P+,Cz,gamma,0.04332439,0.14257386
sub-42,A+P+,Cz,theta,-0.051472202,0.1348505
sub-42,A+P+,F3,alpha,-0.051237244,0.106231205
sub-42,A+P+,F3,beta,0.043424338,0.10467104
sub-42,A+P+,F3,delta,-0.054130543,0.14387348
sub-42,A+P+,F3,gamma,-0.007934653,0.07738338
sub-42,A+P+,F3,theta,0.11190229,0.1652442
sub-42,A+P+,F4,alpha,0.017013649,0.090016805
sub-42,A+P+,F4,beta,-0.0070391316,0.109451406
sub-42,A+P+,F4,delta,-0.056834012,0.1340677
sub-42,A+P+,F4,gamma,-0.00088597153,0.07676471
sub-42,A+P+,F4,theta,0.112242,0.18166217
sub-42,A+P+,F7,alpha,-0.14228089,0.20798214
sub-42,A+P+,F7,beta,-0.20877005,0.22139521
sub-42,A+P+,F7,delta,0.020751365,0.14361547
sub-42,A+P+,F7,gamma,-0.045486353,0.06192284
sub-42,A+P+,F7,theta,-0.09016284,0.37447202
sub-42,A+P+,F8,alpha,0.018333193,0.103948645
sub-42,A+P+,F8,beta,-0.16007172,0.18664993
sub-42,A+P+,F8,delta,-0.06077863,0.12836525
sub-42,A+P+,F8,gamma,-0.00522865,0.062058408
sub-42,A+P+,F8,theta,0.05182683,0.18047333
sub-42,A+P+,Fp1,alpha,-0.10955398,0.16342047
sub-42,A+P+,Fp1,beta,-0.028029902,0.15333793
sub-42,A+P+,Fp1,delta,0.1202979,0.15270443
sub-42,A+P+,Fp1,gamma,-0.07086271,0.11282996
sub-42,A+P+,Fp1,theta,0.055249333,0.12610655
sub-42,A+P+,Fp2,alpha,-0.12005064,0.15795386
sub-42,A+P+,Fp2,beta,0.048348457,0.18075372
sub-42,A+P+,Fp2,delta,0.1250224,0.15754114
sub-42,A+P+,Fp2,gamma,-0.045806967,0.11315074
sub-42,A+P+,Fp2,theta,-0.08054854,0.14265351
sub-42,A+P+,Fz,alpha,-0.02375214,0.09073556
sub-42,A+P+,Fz,beta,-0.03558439,0.15939796
sub-42,A+P+,Fz,delta,-0.051173657,0.1392504
sub-42,A+P+,Fz,gamma,-0.077950746,0.15321633
sub-42,A+P+,Fz,theta,0.17196602,0.21619743
sub-42,A+P+,O1,alpha,-0.15557435,0.18605568
sub-42,A+P+,O1,beta,-0.016553963,0.13589923
sub-42,A+P+,O1,delta,0.12046846,0.16843425
sub-42,A+P+,O1,gamma,-0.23573,0.26190817
sub-42,A+P+,O1,theta,0.033326734,0.12726863
sub-42,A+P+,O2,alpha,-0.13481262,0.15782538
sub-42,A+P+,O2,beta,-0.02998628,0.17264406
sub-42,A+P+,O2,delta,0.3845124,0.39661127
sub-42,A+P+,O2,gamma,-0.03157451,0.12310615
sub-42,A+P+,O2,theta,0.16708598,0.21052858
sub-42,A+P+,P3,alpha,-0.07563943,0.11669811
sub-42,A+P+,P3,beta,-0.065051466,0.12968008
sub-42,A+P+,P3,delta,0.033438064,0.10764781
sub-42,A+P+,P3,gamma,0.06267463,0.1293643
sub-42,A+P+,P3,theta,0.061978363,0.22058913
sub-42,A+P+,P4,alpha,-0.024594747,0.08626813
sub-42,A+P+,P4,beta,-0.27595302,0.3110411
sub-42,A+P+,P4,delta,0.009117956,0.12893918
sub-42,A+P+,P4,gamma,0.05499499,0.11140898
sub-42,A+P+,P4,theta,0.055699013,0.23142241
sub-42,A+P+,Pz,alpha,-0.01618306,0.08934062
sub-42,A+P+,Pz,beta,-0.034406986,0.121041514
sub-42,A+P+,Pz,delta,-0.07576414,0.14965414
sub-42,A+P+,Pz,gamma,0.003999918,0.12339781
sub-42,A+P+,Pz,theta,-0.08821711,0.18408321
sub-43,A+P+,C3,alpha,0.004437891,0.10140082
sub-43,A+P+,C3,beta,0.068367645,0.13585211
sub-43,A+P+,C3,delta,0.17925546,0.1959105
sub-43,A+P+,C3,gamma,-0.048371997,0.1398466
sub-43,A+P+,C3,theta,0.075100206,0.09007127
sub-43,A+P+,C4,alpha,-0.046712153,0.11856466
sub-43,A+P+,C4,beta,-0.041219644,0.117452435
sub-43,A+P+,C4,delta,4.5244695e-05,0.11722994
sub-43,A+P+,C4,gamma,0.040869683,0.20620418
sub-43,A+P+,C4,theta,0.06250355,0.113158226
sub-43,A+P+,Cz,alpha,0.063138284,0.16861178
sub-43,A+P+,Cz,beta,0.08061583,0.20320486
sub-43,A+P+,Cz,delta,0.03252095,0.10733961
sub-43,A+P+,Cz,gamma,0.059143096,0.15581237
sub-43,A+P+,Cz,theta,-0.041595668,0.09219184
sub-43,A+P+,F3,alpha,-0.07437302,0.13022742
sub-43,A+P+,F3,beta,0.046375614,0.1170175
sub-43,A+P+,F3,delta,-0.027389793,0.10614172
sub-43,A+P+,F3,gamma,-0.015050173,0.14259712
sub-43,A+P+,F3,theta,0.032907985,0.08372802
sub-43,A+P+,F4,alpha,0.007834088,0.09693958
sub-43,A+P+,F4,beta,-0.0070961947,0.123201296
sub-43,A+P+,F4,delta,-0.056662545,0.13724898
sub-43,A+P+,F4,gamma,0.10616909,0.19696036
sub-43,A+P+,F4,theta,0.0401827,0.106592976
sub-43,A+P+,F7,alpha,-0.14449131,0.18892577
sub-43,A+P+,F7,beta,-0.2662067,0.2914798
sub-43,A+P+,F7,delta,-0.0051825317,0.14887764
sub-43,A+P+,F7,gamma,-0.15192762,0.25936416
sub-43,A+P+,F7,theta,-0.23381475,0.26135167
sub-43,A+P+,F8,alpha,0.017144807,0.10776529
sub-43,A+P+,F8,beta,-0.25212786,0.30088982
sub-43,A+P+,F8,delta,-0.08527245,0.13309614
sub-43,A+P+,F8,gamma,0.100755215,0.20477073
sub-43,A+P+,F8,theta,-0.057849295,0.11716644
sub-43,A+P+,Fp1,alpha,-0.09525921,0.15384994
sub-43,A+P+,Fp1,beta,-0.05552956,0.17378971
sub-43,A+P+,Fp1,delta,0.12569545,0.1591478
sub-43,A+P+,Fp1,gamma,-0.112569265,0.17347707
sub-43,A+P+,Fp1,theta,0.013873024,0.06924993
sub-43,A+P+,Fp2,alpha,-0.07451653,0.1110169
sub-43,A+P+,Fp2,beta,0.030582344,0.19183818
sub-43,A+P+,Fp2,delta,0.122548245,0.15741941
sub-43,A+P+,Fp2,gamma,-0.096460715,0.19712225
sub-43,A+P+,Fp2,theta,-0.031504795,0.054347053
sub-43,A+P+,Fz,alpha,-0.0895907,0.16777863
sub-43,A+P+,Fz,beta,-0.0058825277,0.17222683
sub-43,A+P+,Fz,delta,-0.028431397,0.09657015
sub-43,A+P+,Fz,gamma,-0.07085113,0.154729
sub-43,A+P+,Fz,theta,0.04536332,0.09675552
sub-43,A+P+,O1,alpha,-0.1956478,0.24043944
sub-43,A+P+,O1,beta,-0.02975319,0.11851751
sub-43,A+P+,O1,delta,0.09822741,0.1384909
sub-43,A+P+,O1,gamma,-0.20276166,0.22964127
sub-43,A+P+,O1,theta,0.027491717,0.10709672
sub-43,A+P+,O2,alpha,-0.22202209,0.25536633
sub-43,A+P+,O2,beta,-0.055509165,0.1404542
sub-43,A+P+,O2,delta,0.3281578,0.3403353
sub-43,A+P+,O2,gamma,-0.019028852,0.12054216
sub-43,A+P+,O2,theta,0.15279613,0.18134832
sub-43,A+P+,P3,alpha,-0.08584047,0.15130937
sub-43,A+P+,P3,beta,-0.040188227,0.11535886
sub-43,A+P+,P3,delta,0.009887977,0.108724035
sub-43,A+P+,P3,gamma,0.07819016,0.13847148
sub-43,A+P+,P3,theta,-0.042742085,0.16332047
sub-43,A+P+,P4,alpha,-0.014745709,0.113698035
sub-43,A+P+,P4,beta,-0.22343686,0.25957808
sub-43,A+P+,P4,delta,-0.0038909873,0.12972458
sub-43,A+P+,P4,gamma,0.05990421,0.11169715
sub-43,A+P+,P4,theta,-0.059804335,0.1297189
sub-43,A+P+,Pz,alpha,-0.04490848,0.13785693
sub-43,A+P+,Pz,beta,-0.020765312,0.105841815
sub-43,A+P+,Pz,delta,-0.1158029,0.16283812
sub-43,A+P+,Pz,gamma,0.0047038714,0.10709649
sub-43,A+P+,Pz,theta,-0.13667004,0.16646348
sub-44,A+P+,C3,alpha,-0.0065671094,0.072547205
sub-44,A+P+,C3,beta,0.06279405,0.12423134
sub-44,A+P+,C3,delta,0.1749015,0.21110278
sub-44,A+P+,C3,gamma,-0.061106037,0.109203905
sub-44,A+P+,C3,theta,0.10736911,0.125686
sub-44,A+P+,C4,alpha,-0.03737591,0.08235976
sub-44,A+P+,C4,beta,-0.036382254,0.10415443
sub-44,A+P+,C4,delta,-0.020046322,0.12884682
sub-44,A+P+,C4,gamma,0.021658836,0.17609742
sub-44,A+P+,C4,theta,0.061910737,0.113256246
sub-44,A+P+,Cz,alpha,0.0638897,0.15299895
sub-44,A+P+,Cz,beta,0.08686796,0.24397367
sub-44,A+P+,Cz,delta,0.031112527,0.11112367
sub-44,A+P+,Cz,gamma,0.038622923,0.16453248
sub-44,A+P+,Cz,theta,-0.045520283,0.100717045
sub-44,A+P+,F3,alpha,-0.04351896,0.08947604
sub-44,A+P+,F3,beta,0.03203503,0.08856172
sub-44,A+P+,F3,delta,-0.11064865,0.19114898
sub-44,A+P+,F3,gamma,-0.011446268,0.08282416
sub-44,A+P+,F3,theta,0.041998945,0.091496825
sub-44,A+P+,F4,alpha,0.016818982,0.09110724
sub-44,A+P+,F4,beta,-0.0008195278,0.1360017
sub-44,A+P+,F4,delta,-0.06081801,0.13128257
sub-44,A+P+,F4,gamma,0.028067444,0.13028832
sub-44,A+P+,F4,theta,0.062447667,0.12254451
sub-44,A+P+,F7,alpha,-0.12134269,0.1725478
sub-44,A+P+,F7,beta,-0.24365667,0.26105982
sub-44,A+P+,F7,delta,-0.026563149,0.16551538
sub-44,A+P+,F7,gamma,-0.11331445,0.15030704
sub-44,A+P+,F7,theta,-0.21286567,0.2862773
sub-44,A+P+,F8,alpha,-0.0021116668,0.077579804
sub-44,A+P+,F8,beta,-0.20136297,0.23795621
sub-44,A+P+,F8,delta,-0.09209094,0.15657125
sub-44,A+P+,F8,gamma,0.012887802,0.106389225
sub-44,A+P+,F8,theta,-0.024741096,0.10496668
sub-44,A+P+,Fp1,alpha,-0.06614184,0.11004454
sub-44,A+P+,Fp1,beta,-0.033535425,0.13691422
sub-44,A+P+,Fp1,delta,0.12721281,0.1701312
sub-44,A+P+,Fp1,gamma,-0.08957085,0.13799562
sub-44,A+P+,Fp1,theta,0.020496674,0.07752976
sub-44,A+P+,Fp2,alpha,-0.08073583,0.11519031
sub-44,A+P+,Fp2,beta,0.033201855,0.1477758
sub-44,A+P+,Fp2,delta,0.11604997,0.16434245
sub-44,A+P+,Fp2,gamma,-0.06083736,0.12580056
sub-44,A+P+,Fp2,theta,-0.066664524,0.097723216
sub-44,A+P+,Fz,alpha,-0.027178412,0.101670004
sub-44,A+P+,Fz,beta,-0.02572756,0.19257455
sub-44,A+P+,Fz,delta,-0.076881506,0.1526069
sub-44,A+P+,Fz,gamma,-0.109863535,0.17730594
sub-44,A+P+,Fz,theta,0.076767966,0.1221827
sub-44,A+P+,O1,alpha,-0.12798104,0.15365748
sub-44,A+P+,O1,beta,-0.004191789,0.15789124
sub-44,A+P+,O1,delta,0.10833442,0.15555075
sub-44,A+P+,O1,gamma,-0.2718467,0.3353221
sub-44,A+P+,O1,theta,0.03263704,0.086195566
sub-44,A+P+,O2,alpha,-0.120549105,0.13770962
sub-44,A+P+,O2,beta,-0.026733667,0.1868693
sub-44,A+P+,O2,delta,0.40248725,0.41800323
sub-44,A+P+,O2,gamma,-0.047482986,0.14716409
sub-44,A+P+,O2,theta,0.14836632,0.16734262
sub-44,A+P+,P3,alpha,-0.067152716,0.114637226
sub-44,A+P+,P3,beta,-0.064043164,0.13750224
sub-44,A+P+,P3,delta,0.009790707,0.111275315
sub-44,A+P+,P3,gamma,0.113793455,0.19717926
sub-44,A+P+,P3,theta,-0.033516515,0.13578494
sub-44,A+P+,P4,alpha,-0.022969607,0.07879167
sub-44,A+P+,P4,beta,-0.27997658,0.31584704
sub-44,A+P+,P4,delta,-0.009664231,0.13400644
sub-44,A+P+,P4,gamma,0.13331643,0.1994531
sub-44,A+P+,P4,theta,-0.04085983,0.119884446
sub-44,A+P+,Pz,alpha,-0.021384928,0.092510775
sub-44,A+P+,Pz,beta,-0.008183794,0.13996711
sub-44,A+P+,Pz,delta,-0.09881633,0.16840875
sub-44,A+P+,Pz,gamma,0.025795965,0.1734422
sub-44,A+P+,Pz,theta,-0.11579342,0.15116787
sub-45,A+P+,C3,alpha,-0.0055050543,0.10933549
sub-45,A+P+,C3,beta,0.07082724,0.111347355
sub-45,A+P+,C3,delta,0.18894193,0.20479621
sub-45,A+P+,C3,gamma,-0.06622541,0.11394331
sub-45,A+P+,C3,theta,0.11426712,0.12935936
sub-45,A+P+,C4,alpha,-0.04693186,0.107868806
sub-45,A+P+,C4,beta,-0.04086978,0.10973265
sub-45,A+P+,C4,delta,-0.009102424,0.11815438
sub-45,A+P+,C4,gamma,0.043621115,0.21157321
sub-45,A+P+,C4,theta,0.08108369,0.13097458
sub-45,A+P+,Cz,alpha,0.084792405,0.17563578
sub-45,A+P+,Cz,beta,0.08744181,0.18566449
sub-45,A+P+,Cz,delta,0.0422026,0.0983228
sub-45,A+P+,Cz,gamma,0.055048905,0.14885925
sub-45,A+P+,Cz,theta,-0.048604283,0.10013565
sub-45,A+P+,F3,alpha,-0.070434794,0.13047367
sub-45,A+P+,F3,beta,0.033094887,0.092435084
sub-45,A+P+,F3,delta,-0.04624851,0.13363346
sub-45,A+P+,F3,gamma,-0.010948542,0.08874279
sub-45,A+P+,F3,theta,0.08759123,0.14347474
sub-45,A+P+,F4,alpha,0.003915389,0.094057135
sub-45,A+P+,F4,beta,-0.009226968,0.11168821
sub-45,A+P+,F4,delta,-0.061607856,0.13723156
sub-45,A+P+,F4,gamma,0.04360422,0.12621973
sub-45,A+P+,F4,theta,0.081752166,0.14833815
sub-45,A+P+,F7,alpha,-0.12926608,0.20982282
sub-45,A+P+,F7,beta,-0.23033157,0.24503532
sub-45,A+P+,F7,delta,0.016828684,0.14990214
sub-45,A+P+,F7,gamma,-0.14562275,0.18636069
sub-45,A+P+,F7,theta,-0.2048054,0.2964665
sub-45,A+P+,F8,alpha,0.017884916,0.10982293
sub-45,A+P+,F8,beta,-0.21646382,0.24546392
sub-45,A+P+,F8,delta,-0.069099024,0.12318108
sub-45,A+P+,F8,gamma,0.062599905,0.16513789
sub-45,A+P+,F8,theta,-0.034955416,0.10648962
sub-45,A+P+,Fp1,alpha,-0.11941046,0.18127163
sub-45,A+P+,Fp1,beta,-0.06830316,0.18073668
sub-45,A+P+,Fp1,delta,0.10838326,0.12909798
sub-45,A+P+,Fp1,gamma,-0.09069181,0.16083424
sub-45,A+P+,Fp1,theta,0.03551132,0.092937276
sub-45,A+P+,Fp2,alpha,-0.153357,0.19625208
sub-45,A+P+,Fp2,beta,0.011595644,0.19932178
sub-45,A+P+,Fp2,delta,0.11796317,0.14298156
sub-45,A+P+,Fp2,gamma,-0.08188586,0.1596937
sub-45,A+P+,Fp2,theta,-0.064507015,0.105476715
sub-45,A+P+,Fz,alpha,-0.030605957,0.10929783
sub-45,A+P+,Fz,beta,-0.031369682,0.15699896
sub-45,A+P+,Fz,delta,-0.037473626,0.11566462
sub-45,A+P+,Fz,gamma,-0.05917022,0.14686832
sub-45,A+P+,Fz,theta,0.15335,0.19838688
sub-45,A+P+,O1,alpha,-0.13335875,0.1616437
sub-45,A+P+,O1,beta,0.007967503,0.17105797
sub-45,A+P+,O1,delta,0.10364414,0.1486196
sub-45,A+P+,O1,gamma,-0.3054513,0.35890532
sub-45,A+P+,O1,theta,0.031841718,0.10974932
sub-45,A+P+,O2,alpha,-0.123206854,0.14348277
sub-45,A+P+,O2,beta,-0.0079526715,0.20161358
sub-45,A+P+,O2,delta,0.36892062,0.37996113
sub-45,A+P+,O2,gamma,-0.081438646,0.20379536
sub-45,A+P+,O2,theta,0.17074643,0.19814456
sub-45,A+P+,P3,alpha,-0.08818972,0.14737006
sub-45,A+P+,P3,beta,-0.063803114,0.12910847
sub-45,A+P+,P3,delta,0.016137144,0.10066832
sub-45,A+P+,P3,gamma,0.06693474,0.15104635
sub-45,A+P+,P3,theta,-0.024551407,0.15317565
sub-45,A+P+,P4,alpha,-0.020501832,0.101920605
sub-45,A+P+,P4,beta,-0.29421556,0.33186054
sub-45,A+P+,P4,delta,0.013021678,0.11395223
sub-45,A+P+,P4,gamma,0.09174633,0.15341558
sub-45,A+P+,P4,theta,-0.0411268,0.12714927
sub-45,A+P+,Pz,alpha,-0.05446894,0.14265193
sub-45,A+P+,Pz,beta,-0.03338073,0.10467559
sub-45,A+P+,Pz,delta,-0.078491986,0.12943283
sub-45,A+P+,Pz,gamma,0.0062669786,0.12525009
sub-45,A+P+,Pz,theta,-0.118099324,0.14431842
sub-47,A+P-,C3,alpha,-0.006768806,0.09062475
sub-47,A+P-,C3,beta,0.06847252,0.12233354
sub-47,A+P-,C3,delta,0.17392793,0.21428894
sub-47,A+P-,C3,gamma,-0.05751567,0.09932135
sub-47,A+P-,C3,theta,0.10752792,0.13117884
sub-47,A+P-,C4,alpha,-0.043582335,0.09721947
sub-47,A+P-,C4,beta,-0.0502682,0.122517385
sub-47,A+P-,C4,delta,-0.02026849,0.1229428
sub-47,A+P-,C4,gamma,0.04423485,0.2033913
sub-47,A+P-,C4,theta,0.09650734,0.1462489
sub-47,A+P-,Cz,alpha,0.053593732,0.14350891
sub-47,A+P-,Cz,beta,0.11637181,0.20081589
sub-47,A+P-,Cz,delta,0.0033326882,0.13785177
sub-47,A+P-,Cz,gamma,0.033835344,0.15801896
sub-47,A+P-,Cz,theta,-0.056804333,0.123306006
sub-47,A+P-,F3,alpha,-0.051446598,0.102737285
sub-47,A+P-,F3,beta,0.036451265,0.09435219
sub-47,A+P-,F3,delta,-0.12467809,0.2045855
sub-47,A+P-,F3,gamma,-0.014028919,0.073038645
sub-47,A+P-,F3,theta,0.059606872,0.118232794
sub-47,A+P-,F4,alpha,0.01907012,0.08483528
sub-47,A+P-,F4,beta,-0.019788409,0.105840094
sub-47,A+P-,F4,delta,-0.06946613,0.16000001
sub-47,A+P-,F4,gamma,-0.011371967,0.07936771
sub-47,A+P-,F4,theta,0.05982024,0.12477427
sub-47,A+P-,F7,alpha,-0.13404332,0.18034387
sub-47,A+P-,F7,beta,-0.1545716,0.16580316
sub-47,A+P-,F7,delta,-0.029398195,0.18414378
sub-47,A+P-,F7,gamma,-0.080622636,0.10116255
sub-47,A+P-,F7,theta,-0.18220508,0.31878775
sub-47,A+P-,F8,alpha,-0.009555694,0.07055611
sub-47,A+P-,F8,beta,-0.10507135,0.12910919
sub-47,A+P-,F8,delta,-0.09295918,0.17055574
sub-47,A+P-,F8,gamma,-0.006819283,0.06526899
sub-47,A+P-,F8,theta,-0.004405674,0.1180392
sub-47,A+P-,Fp1,alpha,-0.1025017,0.15052897
sub-47,A+P-,Fp1,beta,-0.032959785,0.15451387
sub-47,A+P-,Fp1,delta,0.11816788,0.16235346
sub-47,A+P-,Fp1,gamma,-0.08156367,0.13818565
sub-47,A+P-,Fp1,theta,0.032606866,0.101086736
sub-47,A+P-,Fp2,alpha,-0.10466452,0.13461375
sub-47,A+P-,Fp2,beta,0.05260828,0.15333812
sub-47,A+P-,Fp2,delta,0.12086981,0.1713873
sub-47,A+P-,Fp2,gamma,-0.04666662,0.117175974
sub-47,A+P-,Fp2,theta,-0.07607554,0.10947534
sub-47,A+P-,Fz,alpha,-0.029484548,0.09543634
sub-47,A+P-,Fz,beta,-0.056741014,0.15653154
sub-47,A+P-,Fz,delta,-0.100495815,0.18937634
sub-47,A+P-,Fz,gamma,-0.07095142,0.13318598
sub-47,A+P-,Fz,theta,0.080388784,0.12529765
sub-47,A+P-,O1,alpha,-0.17821354,0.20558162
sub-47,A+P-,O1,beta,-0.013869154,0.15563042
sub-47,A+P-,O1,delta,0.11315018,0.16022712
sub-47,A+P-,O1,gamma,-0.2823902,0.31983063
sub-47,A+P-,O1,theta,0.033621933,0.112953946
sub-47,A+P-,O2,alpha,-0.15105882,0.1694188
sub-47,A+P-,O2,beta,-0.02636454,0.19884542
sub-47,A+P-,O2,delta,0.3786406,0.3930399
sub-47,A+P-,O2,gamma,-0.065062486,0.17077945
sub-47,A+P-,O2,theta,0.16766623,0.19597968
sub-47,A+P-,P3,alpha,-0.08419121,0.12550724
sub-47,A+P-,P3,beta,-0.07758563,0.14075238
sub-47,A+P-,P3,delta,0.018605182,0.11662228
sub-47,A+P-,P3,gamma,0.055805318,0.13789894
sub-47,A+P-,P3,theta,0.00018482597,0.18162817
sub-47,A+P-,P4,alpha,-0.0297397,0.083818875
sub-47,A+P-,P4,beta,-0.29739022,0.32757488
sub-47,A+P-,P4,delta,-0.021086598,0.1419896
sub-47,A+P-,P4,gamma,0.08384804,0.15529943
sub-47,A+P-,P4,theta,-0.018633686,0.16862465
sub-47,A+P-,Pz,alpha,-0.020032872,0.093337566
sub-47,A+P-,Pz,beta,-0.03308969,0.13291003
sub-47,A+P-,Pz,delta,-0.10554813,0.17362699
sub-47,A+P-,Pz,gamma,-0.004418132,0.1411425
sub-47,A+P-,Pz,theta,-0.1191124,0.17427112
sub-48,A+P+,C3,alpha,-0.026138734,0.13420184
sub-48,A+P+,C3,beta,0.08184088,0.12435542
sub-48,A+P+,C3,delta,0.1556167,0.1695696
sub-48,A+P+,C3,gamma,-0.023551736,0.111751914
sub-48,A+P+,C3,theta,0.053422138,0.068650685
sub-48,A+P+,C4,alpha,-0.044089258,0.11877897
sub-48,A+P+,C4,beta,-0.013280241,0.12257548
sub-48,A+P+,C4,delta,0.015589144,0.06821976
sub-48,A+P+,C4,gamma,0.11207598,0.30536643
sub-48,A+P+,C4,theta,0.009642357,0.035778265
sub-48,A+P+,Cz,alpha,0.06603615,0.17920615
sub-48,A+P+,Cz,beta,0.044635586,0.19019446
sub-48,A+P+,Cz,delta,0.02837335,0.090459056
sub-48,A+P+,Cz,gamma,0.0843571,0.17615516
sub-48,A+P+,Cz,theta,-0.028318955,0.072501615
sub-48,A+P+,F3,alpha,-0.04336148,0.15197796
sub-48,A+P+,F3,beta,0.03614489,0.10310573
sub-48,A+P+,F3,delta,-0.0314476,0.08254965
sub-48,A+P+,F3,gamma,0.0034464942,0.08986821
sub-48,A+P+,F3,theta,0.020198012,0.057437357
sub-48,A+P+,F4,alpha,-0.056548446,0.17841928
sub-48,A+P+,F4,beta,-0.010727682,0.11223576
sub-48,A+P+,F4,delta,-0.008345463,0.07743966
sub-48,A+P+,F4,gamma,0.05231417,0.122187816
sub-48,A+P+,F4,theta,0.004661867,0.05262326
sub-48,A+P+,F7,alpha,-0.12253294,0.21547937
sub-48,A+P+,F7,beta,-0.20509426,0.26326203
sub-48,A+P+,F7,delta,-0.027785525,0.11767802
sub-48,A+P+,F7,gamma,-0.12389827,0.21373609
sub-48,A+P+,F7,theta,-0.22330686,0.23531799
sub-48,A+P+,F8,alpha,0.003368171,0.12694138
sub-48,A+P+,F8,beta,-0.19399902,0.25529337
sub-48,A+P+,F8,delta,-0.07919516,0.113641
sub-48,A+P+,F8,gamma,0.1844152,0.26761585
sub-48,A+P+,F8,theta,-0.037596285,0.058157254
sub-48,A+P+,Fp1,alpha,-0.0730632,0.193259
sub-48,A+P+,Fp1,beta,-0.043171853,0.14564104
sub-48,A+P+,Fp1,delta,0.09242492,0.11588757
sub-48,A+P+,Fp1,gamma,-0.09888148,0.12778826
sub-48,A+P+,Fp1,theta,0.007576303,0.056220155
sub-48,A+P+,Fp2,alpha,-0.11621938,0.20810813
sub-48,A+P+,Fp2,beta,0.000787605,0.17848784
sub-48,A+P+,Fp2,delta,0.11001894,0.12786564
sub-48,A+P+,Fp2,gamma,-0.093617134,0.12378062
sub-48,A+P+,Fp2,theta,-0.026841257,0.06304387
sub-48,A+P+,Fz,alpha,-0.10444844,0.1835091
sub-48,A+P+,Fz,beta,-0.008445613,0.14327493
sub-48,A+P+,Fz,delta,-0.028921386,0.080902934
sub-48,A+P+,Fz,gamma,-0.03239855,0.13431953
sub-48,A+P+,Fz,theta,0.009167984,0.04173201
sub-48,A+P+,O1,alpha,-0.16429254,0.24943583
