participant_id,group,channel,band,signed_relevance,absolute_relevance
sub-41,A+P+,O1,beta,-0.06174326,0.27136913
sub-41,A+P+,O1,delta,0.16553625,0.28005522
sub-41,A+P+,O1,gamma,-0.57443005,0.66983384
sub-41,A+P+,O1,theta,0.022412319,0.26216555
sub-41,A+P+,O2,alpha,-0.27796954,0.36785576
sub-41,A+P+,O2,beta,-0.0748665,0.2927608
sub-41,A+P+,O2,delta,0.5115919,0.5481589
sub-41,A+P+,O2,gamma,-0.11168386,0.34434974
sub-41,A+P+,O2,theta,0.20918567,0.35447216
sub-41,A+P+,P3,alpha,-0.17546001,0.35136408
sub-41,A+P+,P3,beta,-0.07135473,0.16591242
sub-41,A+P+,P3,delta,0.0441146,0.19028959
sub-41,A+P+,P3,gamma,0.121952966,0.25088212
sub-41,A+P+,P3,theta,0.04431717,0.3991412
sub-41,A+P+,P4,alpha,-0.031405788,0.2780035
sub-41,A+P+,P4,beta,-0.26922217,0.3415592
sub-41,A+P+,P4,delta,0.033692278,0.23105092
sub-41,A+P+,P4,gamma,0.10510306,0.21390596
sub-41,A+P+,P4,theta,-0.044555478,0.3827654
sub-41,A+P+,Pz,alpha,-0.05941125,0.31942472
sub-41,A+P+,Pz,beta,-0.042095188,0.14479902
sub-41,A+P+,Pz,delta,-0.13380983,0.24740404
sub-41,A+P+,Pz,gamma,0.046195325,0.16841972
sub-41,A+P+,Pz,theta,-0.24945799,0.36350912
sub-42,A+P+,C3,alpha,0.0064222417,0.21308608
sub-42,A+P+,C3,beta,0.09137644,0.2417264
sub-42,A+P+,C3,delta,0.23771761,0.32381782
sub-42,A+P+,C3,gamma,-0.14052296,0.24063091
sub-42,A+P+,C3,theta,0.19740987,0.26852638
sub-42,A+P+,C4,alpha,-0.04602831,0.2089858
sub-42,A+P+,C4,beta,-0.08946751,0.2436457
sub-42,A+P+,C4,delta,-0.08988904,0.27259004
sub-42,A+P+,C4,gamma,-0.05660253,0.30175608
sub-42,A+P+,C4,theta,0.20839205,0.35745108
sub-42,A+P+,Cz,alpha,0.17012616,0.3109589
sub-42,A+P+,Cz,beta,0.17381527,0.34023458
sub-42,A+P+,Cz,delta,0.040015582,0.2533695
sub-42,A+P+,Cz,gamma,0.03855833,0.2415462
sub-42,A+P+,Cz,theta,-0.15251718,0.3017774
sub-42,A+P+,F3,alpha,-0.094918,0.21343842
sub-42,A+P+,F3,beta,0.087897375,0.23017503
sub-42,A+P+,F3,delta,-0.094872124,0.31401467
sub-42,A+P+,F3,gamma,-0.039032716,0.16283026
sub-42,A+P+,F3,theta,0.16047138,0.3319391
sub-42,A+P+,F4,alpha,0.027924713,0.19713792
sub-42,A+P+,F4,beta,0.021990778,0.22359239
sub-42,A+P+,F4,delta,-0.14866166,0.27462673
sub-42,A+P+,F4,gamma,-0.015231346,0.1631842
sub-42,A+P+,F4,theta,0.16601558,0.36248264
sub-42,A+P+,F7,alpha,-0.18320481,0.372611
sub-42,A+P+,F7,beta,-0.38420403,0.4266233
sub-42,A+P+,F7,delta,0.03772412,0.3116639
sub-42,A+P+,F7,gamma,-0.08476567,0.13029912
sub-42,A+P+,F7,theta,-0.085192196,0.651833
sub-42,A+P+,F8,alpha,0.08914434,0.24888594
sub-42,A+P+,F8,beta,-0.27900812,0.3534946
sub-42,A+P+,F8,delta,-0.11863299,0.27823636
sub-42,A+P+,F8,gamma,-0.031035075,0.13387856
sub-42,A+P+,F8,theta,0.075070105,0.36940673
sub-42,A+P+,Fp1,alpha,-0.19533494,0.31398854
sub-42,A+P+,Fp1,beta,-0.06676089,0.30592504
sub-42,A+P+,Fp1,delta,0.1974958,0.28155127
sub-42,A+P+,Fp1,gamma,-0.11260156,0.23483267
sub-42,A+P+,Fp1,theta,0.0711104,0.24953347
sub-42,A+P+,Fp2,alpha,-0.21028404,0.30433926
sub-42,A+P+,Fp2,beta,0.10474722,0.33740276
sub-42,A+P+,Fp2,delta,0.13476898,0.25876558
sub-42,A+P+,Fp2,gamma,-0.05189447,0.23186211
sub-42,A+P+,Fp2,theta,-0.19705614,0.32716492
sub-42,A+P+,Fz,alpha,0.024534848,0.18723062
sub-42,A+P+,Fz,beta,-0.03666492,0.3227053
sub-42,A+P+,Fz,delta,-0.12354631,0.3135299
sub-42,A+P+,Fz,gamma,-0.099969886,0.27852556
sub-42,A+P+,Fz,theta,0.32147235,0.45624453
sub-42,A+P+,O1,alpha,-0.2091065,0.30495638
sub-42,A+P+,O1,beta,-0.038015235,0.29642957
sub-42,A+P+,O1,delta,0.2115485,0.31483254
sub-42,A+P+,O1,gamma,-0.4210817,0.48285154
sub-42,A+P+,O1,theta,0.06910731,0.27965885
sub-42,A+P+,O2,alpha,-0.15340286,0.25136968
sub-42,A+P+,O2,beta,-0.021348359,0.3385472
sub-42,A+P+,O2,delta,0.57349336,0.613549
sub-42,A+P+,O2,gamma,-0.07590929,0.24255757
sub-42,A+P+,O2,theta,0.28202108,0.40102962
sub-42,A+P+,P3,alpha,-0.10114431,0.2258775
sub-42,A+P+,P3,beta,-0.15088001,0.29697642
sub-42,A+P+,P3,delta,0.043450367,0.22679694
sub-42,A+P+,P3,gamma,0.061942533,0.2433872
sub-42,A+P+,P3,theta,0.14675058,0.4117819
sub-42,A+P+,P4,alpha,-0.009702255,0.20845287
sub-42,A+P+,P4,beta,-0.4459848,0.5344616
sub-42,A+P+,P4,delta,0.01561114,0.26646414
sub-42,A+P+,P4,gamma,0.090172224,0.21517304
sub-42,A+P+,P4,theta,0.11448756,0.4384915
sub-42,A+P+,Pz,alpha,-0.0037608554,0.18187132
sub-42,A+P+,Pz,beta,-0.06834074,0.24374421
sub-42,A+P+,Pz,delta,-0.12805586,0.3084043
sub-42,A+P+,Pz,gamma,-0.03946418,0.26177764
sub-42,A+P+,Pz,theta,-0.16570875,0.36634836
sub-43,A+P+,C3,alpha,0.03334772,0.2423579
sub-43,A+P+,C3,beta,0.08179823,0.2663805
sub-43,A+P+,C3,delta,0.2745241,0.3215814
sub-43,A+P+,C3,gamma,-0.17036654,0.3434313
sub-43,A+P+,C3,theta,0.1202216,0.16385087
sub-43,A+P+,C4,alpha,-0.08058259,0.2557801
sub-43,A+P+,C4,beta,-0.093151696,0.25484523
sub-43,A+P+,C4,delta,-0.059880737,0.26420218
sub-43,A+P+,C4,gamma,0.0006885768,0.4084015
sub-43,A+P+,C4,theta,0.077394545,0.2219019
sub-43,A+P+,Cz,alpha,0.12940764,0.3324378
sub-43,A+P+,Cz,beta,0.09839415,0.3589467
sub-43,A+P+,Cz,delta,0.05938573,0.21861199
sub-43,A+P+,Cz,gamma,0.07666949,0.2692491
sub-43,A+P+,Cz,theta,-0.099210545,0.20426181
sub-43,A+P+,F3,alpha,-0.13924274,0.27186823
sub-43,A+P+,F3,beta,0.079148754,0.25891265
sub-43,A+P+,F3,delta,-0.038871016,0.21151385
sub-43,A+P+,F3,gamma,-0.057903875,0.31123108
sub-43,A+P+,F3,theta,0.018273538,0.1898049
sub-43,A+P+,F4,alpha,0.014528927,0.2190682
sub-43,A+P+,F4,beta,0.029836068,0.25536466
sub-43,A+P+,F4,delta,-0.13601796,0.276651
sub-43,A+P+,F4,gamma,0.21877138,0.42887518
sub-43,A+P+,F4,theta,0.04363921,0.22512151
sub-43,A+P+,F7,alpha,-0.1975271,0.33584204
sub-43,A+P+,F7,beta,-0.51760066,0.59816355
sub-43,A+P+,F7,delta,-0.031613175,0.3230296
sub-43,A+P+,F7,gamma,-0.33403915,0.53166723
sub-43,A+P+,F7,theta,-0.38994968,0.4618381
sub-43,A+P+,F8,alpha,0.08553565,0.25017262
sub-43,A+P+,F8,beta,-0.46906376,0.57934254
sub-43,A+P+,F8,delta,-0.18487665,0.29619482
sub-43,A+P+,F8,gamma,0.11358192,0.39161044
sub-43,A+P+,F8,theta,-0.15729524,0.2814907
sub-43,A+P+,Fp1,alpha,-0.15771438,0.29527977
sub-43,A+P+,Fp1,beta,-0.13913877,0.36052105
sub-43,A+P+,Fp1,delta,0.2209401,0.29339752
sub-43,A+P+,Fp1,gamma,-0.20495538,0.37881348
sub-43,A+P+,Fp1,theta,0.008199605,0.14508058
sub-43,A+P+,Fp2,alpha,-0.11197862,0.21575296
sub-43,A+P+,Fp2,beta,0.053808123,0.35619098
sub-43,A+P+,Fp2,delta,0.14715348,0.25549278
sub-43,A+P+,Fp2,gamma,-0.1787691,0.43263888
sub-43,A+P+,Fp2,theta,-0.05813849,0.11701307
sub-43,A+P+,Fz,alpha,-0.087071925,0.34263673
sub-43,A+P+,Fz,beta,0.03983552,0.35837764
sub-43,A+P+,Fz,delta,-0.059639227,0.19314204
sub-43,A+P+,Fz,gamma,-0.085032485,0.27639434
sub-43,A+P+,Fz,theta,0.058550484,0.21773948
sub-43,A+P+,O1,alpha,-0.2696211,0.397867
sub-43,A+P+,O1,beta,-0.056015853,0.26746944
sub-43,A+P+,O1,delta,0.17205735,0.25575262
sub-43,A+P+,O1,gamma,-0.37077972,0.4291818
sub-43,A+P+,O1,theta,0.061431766,0.23785226
sub-43,A+P+,O2,alpha,-0.29502556,0.4298836
sub-43,A+P+,O2,beta,-0.066152886,0.27308178
sub-43,A+P+,O2,delta,0.51406515,0.54694307
sub-43,A+P+,O2,gamma,-0.039751176,0.24178414
sub-43,A+P+,O2,theta,0.2687366,0.3596917
sub-43,A+P+,P3,alpha,-0.10223596,0.30749494
sub-43,A+P+,P3,beta,-0.08155734,0.24361917
sub-43,A+P+,P3,delta,-0.014571316,0.21596964
sub-43,A+P+,P3,gamma,0.103343874,0.24970236
sub-43,A+P+,P3,theta,-0.061185945,0.3039137
sub-43,A+P+,P4,alpha,0.025025908,0.28368556
sub-43,A+P+,P4,beta,-0.34332448,0.4318907
sub-43,A+P+,P4,delta,-0.014274987,0.2602757
sub-43,A+P+,P4,gamma,0.110828884,0.22779304
sub-43,A+P+,P4,theta,-0.11013452,0.25852582
sub-43,A+P+,Pz,alpha,-0.050074175,0.27849495
sub-43,A+P+,Pz,beta,-0.026408596,0.219036
sub-43,A+P+,Pz,delta,-0.24041413,0.33775982
sub-43,A+P+,Pz,gamma,-0.02822079,0.2174951
sub-43,A+P+,Pz,theta,-0.26028726,0.32529983
sub-44,A+P+,C3,alpha,-0.008737093,0.16212828
sub-44,A+P+,C3,beta,0.076492906,0.24220976
sub-44,A+P+,C3,delta,0.22943322,0.32781145
sub-44,A+P+,C3,gamma,-0.18310982,0.26787725
sub-44,A+P+,C3,theta,0.15856746,0.22348619
sub-44,A+P+,C4,alpha,-0.06282562,0.17519036
sub-44,A+P+,C4,beta,-0.08365424,0.22362086
sub-44,A+P+,C4,delta,-0.12289203,0.30190945
sub-44,A+P+,C4,gamma,-0.03574466,0.34537172
sub-44,A+P+,C4,theta,0.059989206,0.21683055
sub-44,A+P+,Cz,alpha,0.14397894,0.3113715
sub-44,A+P+,Cz,beta,0.13934505,0.42371005
sub-44,A+P+,Cz,delta,0.041457858,0.22624555
sub-44,A+P+,Cz,gamma,0.023155315,0.28326032
sub-44,A+P+,Cz,theta,-0.11905154,0.21970734
sub-44,A+P+,F3,alpha,-0.08364058,0.18391365
sub-44,A+P+,F3,beta,0.055500064,0.18606853
sub-44,A+P+,F3,delta,-0.20495972,0.38080958
sub-44,A+P+,F3,gamma,-0.039217427,0.1756709
sub-44,A+P+,F3,theta,0.027175065,0.193483
sub-44,A+P+,F4,alpha,0.03358067,0.20568632
sub-44,A+P+,F4,beta,0.03701478,0.2797939
sub-44,A+P+,F4,delta,-0.14877374,0.26525664
sub-44,A+P+,F4,gamma,0.03397213,0.27029562
sub-44,A+P+,F4,theta,0.07462584,0.24348837
sub-44,A+P+,F7,alpha,-0.1459732,0.30321774
sub-44,A+P+,F7,beta,-0.45731366,0.51610374
sub-44,A+P+,F7,delta,-0.07611523,0.34113145
sub-44,A+P+,F7,gamma,-0.21351956,0.3000704
sub-44,A+P+,F7,theta,-0.32788214,0.4912909
sub-44,A+P+,F8,alpha,0.028402574,0.184124
sub-44,A+P+,F8,beta,-0.3791698,0.46798342
sub-44,A+P+,F8,delta,-0.19871955,0.33547133
sub-44,A+P+,F8,gamma,-0.030928176,0.21745564
sub-44,A+P+,F8,theta,-0.07752364,0.2314718
sub-44,A+P+,Fp1,alpha,-0.12108407,0.21513107
sub-44,A+P+,Fp1,beta,-0.10076221,0.2809759
sub-44,A+P+,Fp1,delta,0.21044274,0.3089969
sub-44,A+P+,Fp1,gamma,-0.15314667,0.29150957
sub-44,A+P+,Fp1,theta,0.016007703,0.16116908
sub-44,A+P+,Fp2,alpha,-0.13604817,0.22766393
sub-44,A+P+,Fp2,beta,0.054280166,0.27361405
sub-44,A+P+,Fp2,delta,0.11587428,0.27068272
sub-44,A+P+,Fp2,gamma,-0.09796602,0.25589222
sub-44,A+P+,Fp2,theta,-0.15305442,0.22206981
sub-44,A+P+,Fz,alpha,0.019144125,0.2188024
sub-44,A+P+,Fz,beta,-0.0208738,0.37990773
sub-44,A+P+,Fz,delta,-0.18286695,0.32240924
sub-44,A+P+,Fz,gamma,-0.16407622,0.31680545
sub-44,A+P+,Fz,theta,0.11879643,0.26384485
sub-44,A+P+,O1,alpha,-0.17465441,0.2510139
sub-44,A+P+,O1,beta,-0.012622441,0.3409128
sub-44,A+P+,O1,delta,0.1826054,0.27781463
sub-44,A+P+,O1,gamma,-0.46789637,0.6049579
sub-44,A+P+,O1,theta,0.07982898,0.18467726
sub-44,A+P+,O2,alpha,-0.15668076,0.23397873
sub-44,A+P+,O2,beta,-0.0073266653,0.3658219
sub-44,A+P+,O2,delta,0.6139436,0.6536241
sub-44,A+P+,O2,gamma,-0.09875853,0.28809687
sub-44,A+P+,O2,theta,0.26780406,0.31985164
sub-44,A+P+,P3,alpha,-0.09142832,0.22270118
sub-44,A+P+,P3,beta,-0.13918735,0.29982308
sub-44,A+P+,P3,delta,-0.017955374,0.21826975
sub-44,A+P+,P3,gamma,0.15383014,0.35168955
sub-44,A+P+,P3,theta,-0.04307761,0.24187945
sub-44,A+P+,P4,alpha,-0.01103377,0.1901832
sub-44,A+P+,P4,beta,-0.44323078,0.54360783
sub-44,A+P+,P4,delta,-0.030328883,0.2594903
sub-44,A+P+,P4,gamma,0.25034368,0.40367693
sub-44,A+P+,P4,theta,-0.076966636,0.22673418
sub-44,A+P+,Pz,alpha,-0.020281373,0.19033106
sub-44,A+P+,Pz,beta,-0.006027429,0.2787464
sub-44,A+P+,Pz,delta,-0.19021834,0.33020973
sub-44,A+P+,Pz,gamma,-0.0017200755,0.35468242
sub-44,A+P+,Pz,theta,-0.21065839,0.2817212
sub-45,A+P+,C3,alpha,0.009937263,0.24950051
sub-45,A+P+,C3,beta,0.09742398,0.22679345
sub-45,A+P+,C3,delta,0.2766308,0.3318516
sub-45,A+P+,C3,gamma,-0.20570788,0.29700366
sub-45,A+P+,C3,theta,0.18223354,0.23620541
sub-45,A+P+,C4,alpha,-0.074754596,0.23526095
sub-45,A+P+,C4,beta,-0.08636076,0.23877534
sub-45,A+P+,C4,delta,-0.08514055,0.28692305
sub-45,A+P+,C4,gamma,0.0019892966,0.41944242
sub-45,A+P+,C4,theta,0.09737717,0.2564008
sub-45,A+P+,Cz,alpha,0.18482623,0.36673358
sub-45,A+P+,Cz,beta,0.113602825,0.3185583
sub-45,A+P+,Cz,delta,0.07502321,0.20812643
sub-45,A+P+,Cz,gamma,0.05874984,0.2580616
sub-45,A+P+,Cz,theta,-0.1287424,0.22451024
sub-45,A+P+,F3,alpha,-0.13929746,0.26886362
sub-45,A+P+,F3,beta,0.05608323,0.20286196
sub-45,A+P+,F3,delta,-0.06451796,0.28962904
sub-45,A+P+,F3,gamma,-0.051449355,0.19892278
sub-45,A+P+,F3,theta,0.101023644,0.30766076
sub-45,A+P+,F4,alpha,0.004467139,0.2053224
sub-45,A+P+,F4,beta,0.020333096,0.23420343
sub-45,A+P+,F4,delta,-0.15433505,0.282459
sub-45,A+P+,F4,gamma,0.07000541,0.26984522
sub-45,A+P+,F4,theta,0.10810117,0.29751
sub-45,A+P+,F7,alpha,-0.1429205,0.38650268
sub-45,A+P+,F7,beta,-0.4305716,0.49062094
sub-45,A+P+,F7,delta,0.032557778,0.3271931
sub-45,A+P+,F7,gamma,-0.29479948,0.385973
sub-45,A+P+,F7,theta,-0.3171415,0.51878864
sub-45,A+P+,F8,alpha,0.09188114,0.26706904
sub-45,A+P+,F8,beta,-0.39757386,0.4800317
sub-45,A+P+,F8,delta,-0.14079303,0.27903855
sub-45,A+P+,F8,gamma,0.044450432,0.3339905
sub-45,A+P+,F8,theta,-0.09982687,0.2473652
sub-45,A+P+,Fp1,alpha,-0.20686954,0.34937498
sub-45,A+P+,Fp1,beta,-0.16240004,0.37016964
sub-45,A+P+,Fp1,delta,0.17359652,0.23322466
sub-45,A+P+,Fp1,gamma,-0.13747652,0.3570728
sub-45,A+P+,Fp1,theta,0.04426543,0.18591192
sub-45,A+P+,Fp2,alpha,-0.27767813,0.39168298
sub-45,A+P+,Fp2,beta,0.023629025,0.36963063
sub-45,A+P+,Fp2,delta,0.12534009,0.22892241
sub-45,A+P+,Fp2,gamma,-0.13283743,0.34803298
sub-45,A+P+,Fp2,theta,-0.1419815,0.23807172
sub-45,A+P+,Fz,alpha,0.023004001,0.23551555
sub-45,A+P+,Fz,beta,-0.025589444,0.32284042
sub-45,A+P+,Fz,delta,-0.09128704,0.25661832
sub-45,A+P+,Fz,gamma,-0.06077184,0.2748237
sub-45,A+P+,Fz,theta,0.27156213,0.42914134
sub-45,A+P+,O1,alpha,-0.17714806,0.26587513
sub-45,A+P+,O1,beta,0.016157327,0.3793377
sub-45,A+P+,O1,delta,0.17804247,0.27543384
sub-45,A+P+,O1,gamma,-0.5568127,0.6623499
sub-45,A+P+,O1,theta,0.0701999,0.25116068
sub-45,A+P+,O2,alpha,-0.14572027,0.22990541
sub-45,A+P+,O2,beta,0.02563941,0.42073208
sub-45,A+P+,O2,delta,0.57512754,0.60448056
sub-45,A+P+,O2,gamma,-0.16738933,0.41855654
sub-45,A+P+,O2,theta,0.3037537,0.38159168
sub-45,A+P+,P3,alpha,-0.111532174,0.29284936
sub-45,A+P+,P3,beta,-0.14362633,0.29193312
sub-45,A+P+,P3,delta,0.006011604,0.20356242
sub-45,A+P+,P3,gamma,0.066203825,0.28657168
sub-45,A+P+,P3,theta,-0.024307802,0.27772662
sub-45,A+P+,P4,alpha,0.010423687,0.25449377
sub-45,A+P+,P4,beta,-0.47850704,0.5751266
sub-45,A+P+,P4,delta,0.021435551,0.23032315
sub-45,A+P+,P4,gamma,0.17424919,0.31769156
sub-45,A+P+,P4,theta,-0.07457808,0.25331372
sub-45,A+P+,Pz,alpha,-0.062352315,0.3016465
sub-45,A+P+,Pz,beta,-0.059206385,0.2156341
sub-45,A+P+,Pz,delta,-0.15029855,0.26826015
sub-45,A+P+,Pz,gamma,-0.030595932,0.26585332
sub-45,A+P+,Pz,theta,-0.21116315,0.2781232
sub-47,A+P-,C3,alpha,-0.012304385,0.19608688
sub-47,A+P-,C3,beta,0.08880453,0.24244098
sub-47,A+P-,C3,delta,0.22249389,0.34435257
sub-47,A+P-,C3,gamma,-0.16704454,0.24486542
sub-47,A+P-,C3,theta,0.1479087,0.22786574
sub-47,A+P-,C4,alpha,-0.077587165,0.20970127
sub-47,A+P-,C4,beta,-0.12103263,0.26736817
sub-47,A+P-,C4,delta,-0.13468945,0.2921256
sub-47,A+P-,C4,gamma,0.00046027816,0.38303602
sub-47,A+P-,C4,theta,0.12333752,0.28526738
sub-47,A+P-,Cz,alpha,0.11894731,0.29364207
sub-47,A+P-,Cz,beta,0.17775224,0.35770342
sub-47,A+P-,Cz,delta,-0.02620867,0.28514153
sub-47,A+P-,Cz,gamma,0.006371385,0.27245945
sub-47,A+P-,Cz,theta,-0.16832523,0.27791542
sub-47,A+P-,F3,alpha,-0.102408275,0.20800002
sub-47,A+P-,F3,beta,0.067980744,0.20041858
sub-47,A+P-,F3,delta,-0.26008278,0.4335045
sub-47,A+P-,F3,gamma,-0.04988842,0.15168776
sub-47,A+P-,F3,theta,0.04422863,0.23530261
sub-47,A+P-,F4,alpha,0.03129756,0.18921869
sub-47,A+P-,F4,beta,-0.019108476,0.20951387
sub-47,A+P-,F4,delta,-0.18545483,0.32772568
sub-47,A+P-,F4,gamma,-0.048272796,0.17342871
sub-47,A+P-,F4,theta,0.062492464,0.24851069
sub-47,A+P-,F7,alpha,-0.18091112,0.31051043
sub-47,A+P-,F7,beta,-0.27804452,0.31517956
sub-47,A+P-,F7,delta,-0.081259854,0.37858185
sub-47,A+P-,F7,gamma,-0.15757267,0.20779295
sub-47,A+P-,F7,theta,-0.2812853,0.56298536
sub-47,A+P-,F8,alpha,0.0040568993,0.16224417
sub-47,A+P-,F8,beta,-0.19826409,0.25909
sub-47,A+P-,F8,delta,-0.20184246,0.36777452
sub-47,A+P-,F8,gamma,-0.038751543,0.13671814
sub-47,A+P-,F8,theta,-0.030391738,0.24876519
sub-47,A+P-,Fp1,alpha,-0.19480976,0.2920886
sub-47,A+P-,Fp1,beta,-0.09137498,0.31026393
sub-47,A+P-,Fp1,delta,0.18415865,0.29502788
sub-47,A+P-,Fp1,gamma,-0.13286078,0.29580656
sub-47,A+P-,Fp1,theta,0.024033064,0.1999659
sub-47,A+P-,Fp2,alpha,-0.19323047,0.26805887
sub-47,A+P-,Fp2,beta,0.0965277,0.2790123
sub-47,A+P-,Fp2,delta,0.1156947,0.2887145
sub-47,A+P-,Fp2,gamma,-0.0651373,0.23177448
sub-47,A+P-,Fp2,theta,-0.19016813,0.26202345
sub-47,A+P-,Fz,alpha,0.0118139945,0.19442679
sub-47,A+P-,Fz,beta,-0.0905251,0.3170025
sub-47,A+P-,Fz,delta,-0.2515767,0.4122533
sub-47,A+P-,Fz,gamma,-0.10370301,0.24811427
sub-47,A+P-,Fz,theta,0.12597492,0.26165214
sub-47,A+P-,O1,alpha,-0.2641522,0.34336066
sub-47,A+P-,O1,beta,-0.039467484,0.33403748
sub-47,A+P-,O1,delta,0.18425837,0.28469276
sub-47,A+P-,O1,gamma,-0.5009303,0.57502913
sub-47,A+P-,O1,theta,0.07059723,0.24352151
sub-47,A+P-,O2,alpha,-0.2034293,0.28109336
sub-47,A+P-,O2,beta,-0.01721627,0.39825726
sub-47,A+P-,O2,delta,0.54617125,0.5910477
sub-47,A+P-,O2,gamma,-0.13465698,0.3272584
sub-47,A+P-,O2,theta,0.28828946,0.36563024
sub-47,A+P-,P3,alpha,-0.13158907,0.24701235
sub-47,A+P-,P3,beta,-0.18911305,0.32197228
sub-47,A+P-,P3,delta,-0.007359581,0.23876038
sub-47,A+P-,P3,gamma,0.03947346,0.2507763
sub-47,A+P-,P3,theta,0.0068428484,0.32911536
sub-47,A+P-,P4,alpha,-0.027344557,0.20596968
sub-47,A+P-,P4,beta,-0.49035552,0.5724659
sub-47,A+P-,P4,delta,-0.066077396,0.28294417
sub-47,A+P-,P4,gamma,0.14787243,0.3137874
sub-47,A+P-,P4,theta,-0.046103764,0.31210718
sub-47,A+P-,Pz,alpha,-0.018455302,0.19117674
sub-47,A+P-,Pz,beta,-0.07268073,0.26741785
sub-47,A+P-,Pz,delta,-0.21001658,0.3587045
sub-47,A+P-,Pz,gamma,-0.07139711,0.29194012
sub-47,A+P-,Pz,theta,-0.23714201,0.34786245
sub-48,A+P+,C3,alpha,-0.004624262,0.27632034
sub-48,A+P+,C3,beta,0.12731189,0.24046786
sub-48,A+P+,C3,delta,0.24244563,0.276035
sub-48,A+P+,C3,gamma,-0.07576131,0.24334054
sub-48,A+P+,C3,theta,0.097349025,0.12992725
sub-48,A+P+,C4,alpha,-0.07323372,0.23110387
sub-48,A+P+,C4,beta,-0.014843119,0.24131677
sub-48,A+P+,C4,delta,0.0058588437,0.14731346
sub-48,A+P+,C4,gamma,0.23040561,0.61783254
sub-48,A+P+,C4,theta,0.0066752513,0.07375902
sub-48,A+P+,Cz,alpha,0.13060287,0.31886765
sub-48,A+P+,Cz,beta,0.017218089,0.3184688
sub-48,A+P+,Cz,delta,0.047098625,0.16870563
sub-48,A+P+,Cz,gamma,0.15230405,0.3107669
sub-48,A+P+,Cz,theta,-0.05342475,0.14101095
sub-48,A+P+,F3,alpha,-0.05076697,0.29900277
sub-48,A+P+,F3,beta,0.05241178,0.20576623
sub-48,A+P+,F3,delta,-0.055994697,0.16724323
sub-48,A+P+,F3,gamma,-0.009826267,0.17986995
sub-48,A+P+,F3,theta,0.012374658,0.12374512
sub-48,A+P+,F4,alpha,-0.08802733,0.3447227
sub-48,A+P+,F4,beta,0.021476023,0.21993478
sub-48,A+P+,F4,delta,-0.031396583,0.14806662
sub-48,A+P+,F4,gamma,0.108199745,0.24400039
sub-48,A+P+,F4,theta,0.0016235985,0.11480138
sub-48,A+P+,F7,alpha,-0.117015906,0.36823934
sub-48,A+P+,F7,beta,-0.3436076,0.4841738
sub-48,A+P+,F7,delta,-0.07687265,0.24265577
sub-48,A+P+,F7,gamma,-0.21724615,0.39535278
sub-48,A+P+,F7,theta,-0.3785654,0.41655913
sub-48,A+P+,F8,alpha,0.0606181,0.2622494
sub-48,A+P+,F8,beta,-0.3145124,0.46283728
sub-48,A+P+,F8,delta,-0.17500836,0.2418605
sub-48,A+P+,F8,gamma,0.3054314,0.5024768
sub-48,A+P+,F8,theta,-0.08740254,0.12969425
sub-48,A+P+,Fp1,alpha,-0.078227416,0.34239608
sub-48,A+P+,Fp1,beta,-0.09981234,0.27186075
sub-48,A+P+,Fp1,delta,0.15701148,0.20018075
sub-48,A+P+,Fp1,gamma,-0.18243608,0.26581183
sub-48,A+P+,Fp1,theta,0.0030654813,0.11789375
sub-48,A+P+,Fp2,alpha,-0.14430143,0.38619357
sub-48,A+P+,Fp2,beta,-0.018149918,0.32482994
sub-48,A+P+,Fp2,delta,0.1488991,0.19933385
sub-48,A+P+,Fp2,gamma,-0.18130523,0.25807574
sub-48,A+P+,Fp2,theta,-0.031665098,0.13117982
sub-48,A+P+,Fz,alpha,-0.10417544,0.33095735
sub-48,A+P+,Fz,beta,0.038424835,0.2875502
sub-48,A+P+,Fz,delta,-0.05663203,0.16197246
sub-48,A+P+,Fz,gamma,-0.0005742072,0.24225833
sub-48,A+P+,Fz,theta,0.010485833,0.096225366
sub-48,A+P+,O1,alpha,-0.15419452,0.39443645
sub-48,A+P+,O1,beta,-0.014921852,0.2433032
sub-48,A+P+,O1,delta,0.10430286,0.15794328
sub-48,A+P+,O1,gamma,-0.26304972,0.35682455
sub-48,A+P+,O1,theta,0.023689115,0.11878636
sub-48,A+P+,O2,alpha,-0.28373763,0.4575991
sub-48,A+P+,O2,beta,-0.02528204,0.26610085
sub-48,A+P+,O2,delta,0.2245922,0.2473225
sub-48,A+P+,O2,gamma,-0.0029638389,0.16369763
sub-48,A+P+,O2,theta,0.0902749,0.12605229
sub-48,A+P+,P3,alpha,-0.04951771,0.3276375
sub-48,A+P+,P3,beta,0.010388885,0.16733806
sub-48,A+P+,P3,delta,0.022742655,0.10579025
sub-48,A+P+,P3,gamma,0.14169355,0.20775162
sub-48,A+P+,P3,theta,-0.08556087,0.110906646
sub-48,A+P+,P4,alpha,0.050280016,0.28091046
sub-48,A+P+,P4,beta,-0.35288116,0.4665171
sub-48,A+P+,P4,delta,0.046069186,0.13686936
sub-48,A+P+,P4,gamma,0.40301687,0.5022659
sub-48,A+P+,P4,theta,-0.069067,0.11223536
sub-48,A+P+,Pz,alpha,-0.015449472,0.28604594
sub-48,A+P+,Pz,beta,0.009538342,0.24033648
sub-48,A+P+,Pz,delta,-0.15396306,0.21211866
sub-48,A+P+,Pz,gamma,0.0092285825,0.18204033
sub-48,A+P+,Pz,theta,-0.20497,0.22800279
